generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
10,5,38,16,6,7,11,8,24,6,7,6,7,8,15,7,7,7,7,6,11,9,11,9,7,12,5,28,5,30,7,21,6,6,6,6,9,6,6,7,7,6,6,7,6,9,25,7,19,7,15,7,6,6,5,14,21,12,44,8,7
11,5,38,15,6,7,11,8,19,6,9,8,7,8,15,11,6,8,7,6,14,13,18,11,7,12,5,35,6,41,7,34,6,7,7,16,11,6,6,7,7,6,6,7,6,9,25,8,31,7,19,8,6,6,5,14,21,15,44,11,7
12,5,38,19,6,7,12,8,25,6,9,8,7,8,18,20,6,8,7,7,14,17,21,16,7,12,5,35,8,41,7,34,9,7,7,36,11,6,6,7,7,6,6,7,7,9,25,8,33,8,21,8,6,7,5,14,24,15,44,17,7
13,5,42,20,6,8,12,8,25,6,9,8,7,8,18,18,6,10,7,7,14,21,21,16,7,12,5,38,8,41,7,34,10,7,7,49,12,6,6,7,7,6,6,7,7,10,25,8,37,8,21,8,6,7,5,14,26,23,44,21,7
14,5,42,20,6,8,18,8,28,6,11,10,7,11,15,24,6,10,7,7,14,23,21,16,7,11,5,48,10,63,7,29,11,7,11,49,17,6,6,7,7,7,6,7,11,10,25,8,37,8,21,8,6,7,5,14,36,23,44,26,8
15,8,42,20,6,8,18,8,30,6,11,10,7,13,26,24,6,11,7,7,19,30,24,16,7,11,5,48,10,63,7,29,11,7,12,49,21,6,7,7,7,7,6,7,24,11,25,8,47,8,21,8,6,7,5,14,36,23,44,26,8
16,8,39,20,6,8,18,8,44,6,12,10,7,13,26,26,6,12,7,7,19,30,23,16,7,11,5,48,13,63,7,29,16,7,12,49,21,6,7,7,7,7,6,7,38,12,25,8,47,8,21,8,6,7,5,19,36,25,56,26,8
17,8,39,20,6,8,18,8,44,6,12,10,7,13,21,30,6,12,7,7,19,30,23,16,7,11,5,55,14,63,7,33,14,7,12,52,21,6,7,7,7,7,10,12,55,12,25,8,56,10,26,8,6,7,6,19,45,23,56,36,8
18,8,49,20,6,8,18,8,44,7,14,10,7,12,21,42,6,15,7,7,19,31,26,16,7,11,5,59,18,63,7,33,15,7,12,52,21,6,7,7,7,8,12,28,65,16,23,8,56,12,30,9,6,7,6,19,45,23,56,29,8
19,8,49,20,6,8,18,8,44,7,14,10,7,16,21,43,6,15,7,7,19,35,26,21,7,11,5,78,18,63,7,33,15,7,16,74,32,6,7,7,8,8,14,33,69,16,25,8,56,12,30,9,6,7,6,19,45,23,63,34,8
20,8,49,20,8,8,21,12,44,7,14,10,7,23,21,51,6,19,7,7,21,35,26,21,9,11,5,74,18,63,7,42,19,7,16,74,32,6,8,7,8,8,14,33,69,16,25,8,56,13,30,9,7,7,6,18,45,23,63,34,8
21,8,60,20,8,8,21,14,44,7,14,10,7,23,21,51,6,19,7,7,21,35,26,21,9,11,5,100,18,63,7,42,29,7,16,79,32,6,8,7,8,8,14,33,80,16,25,8,56,14,30,9,7,7,6,18,47,27,63,32,8
22,8,58,20,8,8,21,17,44,7,14,10,7,26,21,51,6,19,7,7,21,40,29,21,9,12,5,100,22,63,7,42,29,7,21,79,32,6,10,7,8,8,22,33,101,16,25,8,56,14,32,9,7,7,6,18,52,30,61,38,8
23,8,71,22,8,8,21,16,42,7,14,10,7,20,24,49,6,19,7,7,21,47,37,20,9,12,5,100,22,63,7,42,29,7,21,79,32,6,11,7,8,8,19,34,101,16,25,8,56,14,32,9,7,9,6,26,52,26,61,38,9
24,8,71,22,8,8,21,19,42,7,14,10,9,26,24,53,6,19,7,7,21,47,37,22,9,12,5,119,22,63,7,42,35,8,21,79,32,6,13,7,8,11,19,34,101,16,25,8,56,14,32,9,7,8,6,22,57,26,62,38,9
25,8,75,22,8,8,26,23,42,7,14,10,11,26,24,53,6,19,7,7,21,47,37,22,9,12,5,112,22,63,7,45,35,8,21,82,32,6,13,7,8,15,21,36,101,18,25,8,56,14,32,9,7,8,6,22,64,26,59,38,9
26,8,76,24,8,8,26,23,42,7,20,10,13,33,24,57,6,20,7,7,21,43,37,22,9,12,5,112,22,63,7,45,35,8,21,83,33,6,13,7,8,17,25,36,101,18,30,8,56,14,34,10,7,9,6,22,64,26,59,38,9
27,8,76,24,10,8,26,23,42,7,20,10,16,33,31,57,7,21,7,7,21,52,37,22,9,12,5,112,22,63,7,45,35,8,21,83,38,6,15,7,8,17,26,49,107,18,30,7,61,14,34,10,7,10,6,22,64,31,71,50,10
28,8,76,24,10,8,26,23,42,7,20,11,25,43,31,57,7,22,7,7,25,52,42,22,9,12,5,112,22,63,7,50,35,8,21,94,38,6,15,7,8,17,26,49,108,18,30,7,66,14,34,10,7,10,6,22,64,31,73,50,15
29,8,76,24,10,8,26,23,67,7,20,11,36,77,31,57,7,24,7,8,25,52,44,22,9,12,5,130,22,63,7,50,44,8,21,103,38,6,15,7,8,17,26,49,108,18,30,7,86,14,34,10,7,11,6,22,64,31,85,45,23
30,8,74,24,10,8,26,23,67,7,20,25,46,77,28,62,7,24,7,8,25,51,44,23,9,12,5,130,22,63,7,52,45,8,21,103,38,6,15,7,8,17,32,49,115,18,30,7,86,14,33,10,7,11,6,22,64,31,85,45,23
31,8,74,25,10,8,26,23,69,7,20,35,45,75,38,62,7,36,7,8,24,52,44,26,9,13,5,130,26,63,7,62,45,8,21,103,41,9,15,7,8,17,33,49,128,18,33,7,71,14,43,10,7,11,6,26,70,39,91,45,28
32,8,74,25,10,8,26,23,69,7,20,35,57,77,38,62,9,36,7,8,26,52,44,26,9,16,5,143,28,63,7,72,75,8,21,103,41,11,19,7,8,19,33,49,128,16,33,7,71,14,39,11,7,13,6,26,70,39,94,45,36
33,8,74,25,10,8,26,23,69,7,20,35,69,81,38,62,9,36,7,8,26,52,44,26,9,16,5,143,28,63,7,72,73,8,21,103,48,18,19,7,8,19,33,49,128,16,33,7,71,14,39,14,7,13,6,26,79,39,94,45,40
34,8,74,31,10,8,26,23,69,7,20,42,75,81,38,62,9,36,7,8,26,52,58,32,9,16,5,143,28,63,7,72,80,8,30,103,48,23,22,7,8,19,33,57,128,16,33,7,75,14,39,14,7,13,6,31,79,39,94,57,40
35,8,81,31,12,8,26,21,69,7,20,51,75,81,45,62,9,48,7,8,29,52,63,32,9,16,5,143,37,63,7,72,91,8,30,103,48,24,26,7,8,19,36,62,128,16,33,7,75,14,39,14,7,13,6,31,79,39,92,44,40
36,8,85,31,14,8,26,21,69,7,20,58,73,81,45,62,9,48,7,8,27,51,63,32,9,16,5,143,37,63,7,85,91,8,22,103,48,25,26,7,8,19,37,62,128,16,34,7,91,23,46,14,7,12,6,31,79,39,92,44,40
37,8,85,31,15,8,26,21,69,7,20,72,72,84,45,67,9,48,7,8,29,51,66,32,9,16,5,143,37,63,7,85,91,8,22,103,48,30,26,7,8,21,43,69,128,16,34,7,91,23,51,14,7,13,6,31,79,39,100,50,40
38,8,85,31,16,8,26,21,69,7,20,74,75,84,44,67,9,48,7,8,29,55,66,32,9,20,5,143,37,63,7,85,91,8,26,103,48,30,26,7,8,21,53,75,128,20,34,7,91,23,54,14,7,14,6,31,74,39,92,50,40
39,8,85,31,18,8,25,21,69,7,20,74,85,84,44,67,8,48,7,8,34,55,66,32,9,27,5,143,37,63,8,85,91,8,26,103,48,37,26,7,8,21,56,75,128,20,34,7,91,23,63,14,7,15,6,31,74,42,92,56,40
40,7,85,31,18,8,25,21,75,7,22,74,91,84,44,67,8,48,7,8,47,55,66,32,9,27,5,139,36,63,8,85,91,8,32,103,53,37,26,7,8,21,60,72,128,20,34,7,81,23,63,15,7,15,6,31,77,50,92,56,40
41,7,85,31,21,8,25,21,75,7,22,73,91,85,50,67,10,48,7,8,47,55,66,31,9,27,5,139,36,63,8,85,91,8,32,102,53,46,26,8,8,25,76,72,128,21,34,9,81,23,63,15,7,15,6,31,96,53,92,56,40
42,9,85,31,21,8,25,21,75,7,22,73,91,85,54,67,13,55,7,8,47,55,66,36,9,27,5,141,38,63,8,85,91,8,35,102,53,46,26,8,8,25,76,72,128,21,34,9,81,24,63,15,7,15,6,31,96,50,92,56,41
43,9,90,31,23,8,25,28,78,7,22,73,91,85,73,67,19,55,7,9,47,55,66,36,9,29,5,141,48,63,8,85,91,9,35,102,53,46,26,8,8,25,76,83,128,21,34,9,83,26,63,15,7,23,6,31,96,54,92,56,42
44,9,87,31,23,8,25,28,78,7,22,73,91,85,73,67,19,56,7,9,47,65,64,36,9,29,5,141,48,63,8,92,91,22,37,110,53,62,26,8,8,25,76,83,135,21,34,9,83,26,65,15,8,23,6,31,96,54,92,56,42
45,9,92,31,25,8,25,28,75,7,23,73,91,92,73,66,22,56,7,9,47,65,64,36,9,34,5,149,48,63,8,92,89,40,41,110,52,62,29,8,8,28,76,83,135,21,34,9,83,26,65,15,8,25,6,31,96,58,118,56,45
46,8,95,31,30,8,25,28,83,7,23,73,91,94,73,67,27,56,7,9,47,65,64,36,9,34,5,148,48,63,8,99,89,40,41,110,51,62,29,8,8,28,76,83,135,21,34,9,83,26,65,15,8,25,6,31,96,58,118,56,45
47,8,99,31,30,8,25,28,83,7,23,84,91,94,73,67,27,52,7,9,47,65,64,36,9,34,5,148,48,63,8,99,91,42,46,110,51,54,32,8,8,28,74,88,145,21,34,9,83,26,73,15,8,25,6,34,99,68,118,55,47
48,8,99,31,30,8,25,29,83,7,23,84,91,94,78,74,27,52,7,9,47,65,60,36,9,34,5,148,46,63,8,99,91,44,49,110,51,65,32,8,8,33,71,88,145,21,34,9,94,26,73,15,8,25,6,32,99,68,118,66,47
49,8,99,31,30,8,25,29,83,7,31,84,91,94,78,74,27,52,7,9,47,65,65,36,9,34,5,148,53,63,8,99,91,44,49,110,51,75,32,8,8,37,71,88,145,21,34,9,94,26,73,15,8,25,6,38,99,69,118,73,57
50,8,99,31,30,8,25,37,86,7,31,78,91,94,78,74,27,64,7,9,47,65,65,36,9,36,5,148,53,66,8,99,91,51,54,117,51,75,42,8,8,37,71,88,145,25,34,9,94,26,73,15,8,26,6,38,99,81,118,73,57
