generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
13,33,6,23,28,5,6,34,10,24,15,7,5,6,26,7,7,5,6,5,5,12,24,7,4,5,5,5,9,7,6,6,5,5,4,15,9,14,11,13,6,6,52,7,6,10,7,24,19,16,17,8,5,6,19,12,5,13,7,9,5
14,33,6,23,27,5,6,34,11,31,15,9,5,6,26,7,7,5,7,5,5,16,24,7,4,5,5,5,16,7,6,6,6,5,4,18,10,14,14,13,6,6,52,7,6,11,7,24,20,16,17,10,5,6,19,12,5,13,7,10,5
15,32,6,23,27,5,6,38,11,31,15,9,5,6,26,7,8,5,7,5,5,16,24,7,4,5,5,5,31,7,8,7,6,5,4,18,10,14,14,13,6,6,52,8,6,10,12,24,20,21,17,13,5,8,19,16,5,18,7,13,5
16,35,6,23,35,5,8,39,11,33,15,10,5,6,26,7,8,5,8,5,5,17,24,7,4,7,5,5,31,9,17,7,6,5,4,18,12,14,15,13,7,6,52,7,6,10,14,24,20,24,20,12,5,8,19,16,5,19,7,16,5
17,35,6,23,35,5,11,39,12,33,15,10,5,6,25,7,8,5,10,5,5,17,24,7,4,7,5,5,29,11,17,9,6,5,4,18,12,13,15,13,9,6,52,7,6,10,14,24,20,24,20,14,5,8,22,16,5,19,7,17,5
18,36,6,23,39,5,18,54,12,37,15,10,5,6,25,7,8,5,10,5,5,17,24,7,4,7,5,7,37,17,17,9,6,5,4,19,12,19,17,15,18,6,52,7,6,10,14,24,25,27,18,19,5,15,22,22,5,23,7,17,5
19,36,6,26,39,5,18,49,12,37,17,18,5,6,25,7,12,5,10,5,5,17,24,7,4,7,5,7,40,17,15,9,6,5,4,19,12,20,17,19,18,6,62,7,8,10,21,24,25,27,18,19,5,17,22,22,5,23,7,17,5
20,36,6,26,39,5,18,49,12,37,18,18,5,6,25,7,12,5,10,5,5,17,36,7,4,7,5,7,40,20,15,9,6,5,4,19,12,20,18,19,18,6,62,9,8,13,24,24,25,26,25,23,5,16,22,22,5,27,7,18,5
21,36,6,26,49,5,18,49,15,45,18,18,5,6,25,7,10,5,10,5,5,17,36,7,4,7,5,6,46,23,15,9,6,6,4,19,12,20,22,19,20,6,62,10,10,14,31,29,25,44,28,23,5,16,25,22,5,27,10,18,5
22,36,6,24,49,5,20,49,15,53,21,18,5,6,25,7,13,6,10,5,5,28,39,7,4,7,5,7,46,23,29,11,6,6,4,19,17,20,26,19,23,6,62,10,12,15,31,29,25,44,28,23,5,16,28,22,5,27,10,18,5
23,36,8,24,49,5,20,49,16,53,27,18,5,6,25,7,15,6,13,5,5,28,39,8,4,7,5,7,46,23,50,11,6,6,4,19,17,20,26,19,23,6,62,14,15,21,31,29,25,41,28,23,5,17,28,22,5,36,10,20,5
24,36,9,24,49,5,24,49,16,53,27,18,5,6,25,7,15,6,13,5,5,35,41,8,4,7,5,7,46,23,50,30,6,6,5,21,17,20,27,19,23,11,73,18,16,21,31,28,25,41,25,23,5,17,28,30,6,36,13,24,5
25,36,12,30,49,5,26,49,16,53,27,18,5,6,25,7,15,6,13,5,5,40,46,8,4,7,5,7,46,27,50,32,6,6,5,21,17,25,27,19,23,20,73,18,19,21,31,27,25,41,30,23,5,17,28,30,6,36,13,24,5
26,36,12,30,49,5,26,49,16,53,27,18,5,6,25,7,15,6,13,6,5,50,42,8,4,7,5,7,46,28,50,32,6,6,5,21,17,30,27,23,23,24,73,18,23,21,34,29,25,48,30,23,5,17,28,36,6,36,13,26,5
27,36,12,30,49,5,43,49,16,53,26,18,5,6,29,7,17,6,13,6,5,58,42,8,4,7,5,8,46,28,50,32,6,6,5,21,19,40,27,23,23,31,66,18,23,21,34,29,25,48,30,23,5,17,28,36,6,36,19,26,5
28,50,12,29,49,5,43,48,18,53,26,18,5,6,29,7,17,6,13,6,5,58,46,8,4,7,5,8,46,28,50,32,6,6,5,21,19,40,27,23,23,31,64,22,23,21,34,32,25,48,30,23,5,20,31,42,8,32,26,26,5
29,52,12,29,43,5,43,54,18,93,26,25,5,6,29,7,20,6,13,6,5,58,46,8,4,7,5,9,46,28,50,32,6,6,5,21,20,40,27,23,34,31,76,22,23,21,34,32,25,48,30,25,5,20,34,49,8,32,26,26,5
30,52,12,41,43,5,43,54,18,93,26,25,5,6,33,7,22,6,13,6,5,64,48,8,4,7,5,11,46,50,50,32,6,6,5,21,29,40,27,23,32,44,76,22,23,21,34,32,25,48,32,31,5,20,34,51,15,32,26,31,5
31,76,15,41,43,5,42,56,18,98,31,25,5,6,33,7,22,6,13,6,5,77,48,8,4,7,5,12,51,50,50,32,6,6,5,20,29,40,30,26,32,44,76,26,24,21,34,32,25,56,47,31,5,20,34,51,16,32,28,31,5
32,76,15,41,43,5,42,56,18,98,31,25,5,6,33,7,23,6,13,6,5,77,66,8,4,7,5,16,51,50,50,32,6,6,5,29,30,40,30,26,32,44,75,26,24,21,45,32,25,61,47,31,5,24,34,51,16,32,28,31,5
33,76,15,41,51,5,42,58,18,98,31,29,5,6,40,7,23,6,13,6,5,77,66,8,4,7,5,16,68,50,50,32,6,6,5,29,30,40,30,23,32,47,103,26,24,21,45,32,25,61,47,31,5,24,34,51,16,56,28,43,5
34,76,15,41,55,5,45,65,18,98,31,29,5,6,45,7,23,6,13,6,5,81,75,8,4,7,5,16,68,50,50,32,6,6,5,29,30,40,30,26,32,47,103,26,30,21,45,39,25,61,47,30,5,24,34,51,16,56,28,43,5
35,76,18,41,55,5,52,65,18,98,31,29,6,6,45,7,23,6,13,7,5,81,75,8,4,7,5,16,68,50,50,32,6,6,5,26,30,40,30,28,32,52,103,26,30,21,47,34,25,72,53,30,5,23,34,51,17,74,28,48,5
36,76,18,61,55,5,54,73,18,98,31,37,6,6,54,7,23,6,13,7,5,81,75,8,4,7,6,16,68,50,71,32,6,6,5,26,30,40,30,28,32,52,103,26,30,21,56,34,25,72,59,30,5,22,37,51,17,74,28,48,7
37,76,18,65,55,5,63,73,18,98,31,62,6,6,55,7,23,6,13,8,5,81,75,9,4,7,6,19,68,50,71,32,6,6,5,40,30,40,30,28,32,52,103,26,43,21,56,34,25,69,59,30,5,34,37,51,24,74,28,47,8
38,76,18,65,55,5,73,73,18,98,32,62,6,6,55,8,23,6,13,8,5,81,87,9,4,7,6,19,68,50,71,32,6,6,5,40,42,40,30,28,32,52,103,26,43,21,56,44,25,69,59,30,5,34,37,51,24,74,28,47,9
39,76,18,74,55,5,73,73,18,98,32,62,8,6,55,8,23,6,13,11,5,81,87,11,4,7,6,21,68,50,71,37,6,6,5,40,42,31,30,28,33,52,103,26,43,21,56,44,25,69,59,30,5,34,37,51,24,74,25,50,14
40,76,18,74,55,5,70,73,18,98,32,62,8,6,55,8,23,6,13,11,5,92,79,13,4,7,6,21,68,50,71,37,6,6,5,40,42,31,35,28,33,50,103,26,43,21,56,44,30,86,58,30,5,41,37,51,24,74,37,50,14
41,76,18,74,53,5,70,82,18,104,32,62,8,6,55,8,23,6,13,11,5,92,79,13,4,6,6,20,68,50,71,37,6,6,5,47,42,31,35,22,33,50,103,28,43,21,56,44,30,87,60,30,5,52,37,66,26,76,41,50,14
42,76,20,74,53,6,70,82,18,104,32,71,8,6,55,8,25,6,13,11,5,92,79,12,4,6,6,23,68,50,71,53,6,6,5,47,42,31,35,28,33,61,103,29,43,21,61,44,30,80,60,37,5,61,43,66,28,76,41,50,16
43,73,20,74,53,6,75,82,20,105,32,71,8,6,55,8,25,6,13,11,5,92,79,12,5,6,6,21,68,50,71,53,6,6,5,47,42,31,32,50,33,62,103,29,43,29,67,44,30,80,60,37,5,61,43,66,39,76,41,55,16
44,73,20,77,53,6,75,82,20,105,32,71,8,6,55,8,25,6,13,11,5,92,88,16,5,6,6,26,76,50,71,53,7,6,5,47,42,31,32,50,33,67,103,28,43,29,67,44,30,80,60,37,5,61,57,66,39,76,35,59,16
45,73,20,98,57,6,75,82,20,105,32,75,8,6,57,8,25,7,13,11,5,92,88,21,5,6,6,26,76,50,71,47,7,7,5,47,42,31,32,72,40,67,103,28,43,29,67,66,30,80,60,37,5,61,57,66,39,76,35,59,16
46,73,20,98,57,6,73,82,20,105,32,75,8,6,63,9,25,8,13,11,5,92,88,21,5,6,6,26,75,52,72,52,7,7,5,47,59,31,47,74,40,69,103,28,43,29,71,69,30,94,65,37,5,61,60,83,42,75,41,67,16
47,73,20,98,57,6,76,82,20,105,32,75,6,6,72,12,25,8,13,11,5,92,88,21,5,6,6,25,75,52,72,62,7,8,5,47,59,31,47,74,40,69,103,28,43,29,75,76,30,94,65,37,5,61,60,81,42,75,61,67,16
48,73,20,98,57,6,76,84,24,105,32,75,6,6,72,12,25,8,13,12,5,91,88,21,5,6,6,25,75,52,79,62,7,8,5,59,59,31,47,74,40,76,103,37,43,29,75,76,30,94,65,39,5,75,66,81,44,75,61,67,16
49,82,18,98,57,6,76,84,29,106,32,75,6,7,72,11,25,8,13,12,5,91,88,21,5,6,6,30,75,52,83,74,7,7,5,57,59,31,47,71,40,75,103,37,43,29,76,76,30,98,65,39,5,75,79,81,49,75,60,67,16
50,77,18,98,57,6,76,84,29,106,49,75,6,8,72,21,25,8,13,15,5,101,88,21,5,6,6,37,75,52,83,74,7,11,5,57,56,31,47,71,40,75,103,37,43,29,76,77,30,101,62,40,5,75,79,85,44,75,60,75,20
