generation,score,runtime
0,0,106756735
1,5,
2,5,
3,5,
4,5,
5,5,
6,5,
7,4,
8,4,
9,4,
10,4,
11,5,
12,5,
13,5,
14,5,
15,7,
16,9,
17,13,
18,13,
19,13,
20,13,
21,14,
22,16,
23,20,
24,20,
25,19,
26,26,
27,26,
28,28,
29,30,
30,33,
31,39,
32,39,
33,39,
34,43,
35,43,
36,43,
37,77,
38,77,
39,77,
40,77,
41,77,
42,77,
43,74,
44,77,
45,77,
46,77,
47,75,
48,75,
49,75,
50,75,
51,75,
52,75,
53,75,
54,75,
55,75,
56,75,
57,75,
58,75,
59,75,
60,75,
61,75,
62,75,
63,75,
64,75,
65,75,
66,75,
67,75,
68,76,
69,76,
70,76,
71,76,
72,76,
73,82,
74,82,
75,82,
76,82,
77,82,
78,82,
79,89,
80,89,
81,89,
82,89,
83,89,
84,89,
85,89,
86,89,
87,89,
88,89,
89,89,
90,89,
91,89,
92,89,
93,89,
94,89,
95,89,
96,89,
97,89,
98,89,
99,89,
100,89,
101,89,
102,89,
103,89,
104,89,
105,89,
106,89,
107,89,
108,89,
109,89,
110,89,
111,89,
112,89,
113,89,
114,89,
115,89,
116,89,
117,89,
118,89,
119,89,
120,89,
121,89,
122,89,
123,89,
124,89,
125,89,
126,89,
127,89,
128,89,
129,89,
130,89,
131,89,
132,89,
133,89,
134,89,
135,89,
136,89,
137,89,
138,89,
139,89,
140,89,
141,89,
142,89,
143,89,
144,89,
145,89,
146,89,
147,89,
148,89,
149,89,
150,104,
151,104,
152,104,
153,103,
154,103,
155,103,
156,103,
157,103,
158,103,
159,103,
160,103,
161,103,
162,103,
163,103,
164,103,
165,103,
166,103,
167,103,
168,103,
169,103,
170,103,
171,103,
172,103,
173,103,
174,103,
175,103,
176,103,
177,103,
178,103,
179,103,
180,103,
181,103,
182,103,
183,103,
184,103,
185,123,
186,123,
187,123,
188,123,
189,123,
190,123,
191,123,
192,123,
193,123,
194,123,
195,123,
196,123,
197,123,
198,123,
199,123,
200,123,
201,123,
202,123,
203,123,
204,123,
205,123,
206,123,
207,123,
208,122,
209,122,
210,122,
211,122,
212,122,
213,122,
214,122,
215,122,
216,122,
217,122,
218,122,
219,122,
220,122,
221,122,
222,122,
223,122,
224,122,
225,122,
226,122,
227,122,
228,122,
229,122,
230,122,
231,122,
232,122,
233,122,
234,122,
235,122,
236,122,
237,122,
238,122,
239,122,
240,122,
241,122,
242,122,
243,122,
244,122,
245,122,
246,122,
247,122,
248,122,
249,122,
250,122,
251,122,
252,122,
253,122,
254,122,
255,122,
256,122,
257,122,
258,122,
259,122,
260,122,
261,122,
262,122,
263,122,
264,122,
265,122,
266,122,
267,122,
268,122,
269,122,
270,122,
271,122,
272,122,
273,122,
274,122,
275,122,
276,122,
277,122,
278,122,
279,122,
280,122,
281,122,
282,131,
283,131,
284,133,
285,133,
286,133,
287,138,
288,146,
289,146,
290,146,
291,146,
292,146,
293,146,
294,147,
295,147,
296,147,
297,147,
298,147,
299,147,
300,147,
301,147,
302,147,
303,147,
304,148,
305,148,
306,148,
307,148,
308,148,
309,148,
310,148,
311,148,
312,148,
313,148,
314,148,
315,148,
316,148,
317,148,
318,148,
319,148,
320,148,
321,148,
322,148,
323,148,
324,148,
325,148,
326,148,
327,148,
328,148,
329,148,
330,148,
331,148,
332,148,
333,148,
334,148,
335,148,
336,148,
337,148,
338,148,
339,148,
340,148,
341,148,
342,148,
343,148,
344,148,
345,148,
346,149,
347,149,
348,149,
349,149,
350,149,
351,149,
352,149,
353,149,
354,149,
355,149,
356,149,
357,149,
358,149,
359,149,
360,149,
361,149,
362,149,
363,149,
364,149,
365,149,
366,149,
367,149,
368,149,
369,149,
370,149,
371,149,
372,149,
373,149,
374,150,
375,150,
376,150,
377,150,
378,150,
379,150,
380,150,
381,150,
382,150,
383,150,
384,150,
385,150,
386,150,
387,150,
388,150,
389,150,
390,150,
391,150,
392,150,
393,150,
394,150,
395,150,
396,150,
397,150,
398,150,
399,150,
400,150,
401,150,
402,150,
403,150,
404,150,
405,150,
406,150,
407,150,
408,150,
409,150,
410,150,
411,150,
412,150,
413,150,
414,150,
415,150,
416,150,
417,150,
418,150,
419,150,
420,150,
421,150,
422,150,
423,150,
424,150,
425,150,
426,150,
427,150,
428,150,
429,150,
430,150,
431,150,
432,150,
433,149,
434,149,
435,149,
436,149,
437,149,
438,149,
439,149,
440,149,
441,149,
442,149,
443,147,
444,147,
445,147,
446,147,
447,148,
448,148,
449,148,
450,148,
451,148,
452,148,
453,148,
454,148,
455,148,
456,148,
457,148,
458,148,
459,152,
460,152,
461,152,
462,152,
463,152,
464,152,
465,152,
466,152,
467,152,
468,152,
469,152,
470,152,
471,152,
472,152,
473,152,
474,152,
475,152,
476,152,
477,152,
478,152,
479,152,
480,152,
481,152,
482,152,
483,152,
484,152,
485,152,
486,152,
487,152,
488,152,
489,152,
490,152,
491,152,
492,152,
493,152,
494,152,
495,152,
496,152,
497,152,
498,152,
499,152,
500,152,
501,152,
502,152,
503,152,
504,152,
505,152,
506,152,
507,152,
508,152,
509,152,
510,152,
511,152,
512,152,
513,152,
514,152,
515,152,
516,152,
517,152,
518,152,
519,152,
520,152,
521,152,
522,152,
523,152,
524,152,
525,152,
526,152,
