generation,score,runtime
0,0,79243070
1,3,
2,4,
3,4,
4,4,
5,4,
6,6,
7,6,
8,6,
9,5,
10,5,
11,5,
12,5,
13,5,
14,5,
15,5,
16,5,
17,6,
18,8,
19,8,
20,8,
21,8,
22,8,
23,8,
24,8,
25,8,
26,8,
27,8,
28,8,
29,8,
30,8,
31,8,
32,9,
33,11,
34,11,
35,11,
36,11,
37,14,
38,14,
39,19,
40,19,
41,24,
42,24,
43,27,
44,27,
45,27,
46,27,
47,27,
48,27,
49,29,
50,33,
51,33,
52,40,
53,40,
54,40,
55,51,
56,51,
57,51,
58,51,
59,51,
60,51,
61,51,
62,51,
63,51,
64,51,
65,51,
66,51,
67,51,
68,51,
69,51,
70,51,
71,51,
72,51,
73,51,
74,51,
75,51,
76,51,
77,51,
78,51,
79,51,
80,51,
81,51,
82,51,
83,51,
84,51,
85,51,
86,51,
87,51,
88,51,
89,51,
90,51,
91,51,
92,51,
93,51,
94,51,
95,51,
96,51,
97,51,
98,51,
99,51,
100,51,
101,51,
102,51,
103,51,
104,51,
105,51,
106,51,
107,51,
108,51,
109,51,
110,51,
111,51,
112,51,
113,50,
114,50,
115,57,
116,57,
117,57,
118,57,
119,57,
120,56,
121,56,
122,56,
123,56,
124,56,
125,56,
126,56,
127,52,
128,52,
129,52,
130,58,
131,58,
132,58,
133,58,
134,58,
135,58,
136,58,
137,58,
138,58,
139,58,
140,58,
141,58,
142,58,
143,58,
144,58,
145,58,
146,58,
147,58,
148,58,
149,58,
150,58,
151,58,
152,62,
153,62,
154,62,
155,62,
156,62,
157,62,
158,62,
159,62,
160,62,
161,62,
162,58,
163,72,
164,76,
165,76,
166,76,
167,76,
168,76,
169,76,
170,76,
171,76,
172,76,
173,75,
174,75,
175,75,
176,75,
177,75,
178,75,
179,75,
180,75,
181,75,
182,75,
183,75,
184,71,
185,86,
186,86,
187,86,
188,86,
189,86,
190,86,
191,86,
192,86,
193,86,
194,86,
195,86,
196,86,
197,86,
198,86,
199,81,
200,81,
201,81,
202,89,
203,89,
204,89,
205,89,
206,89,
207,89,
208,89,
209,89,
210,89,
211,89,
212,89,
213,89,
214,89,
215,89,
216,89,
217,89,
218,93,
219,93,
220,93,
221,93,
222,93,
223,93,
224,93,
225,93,
226,93,
227,93,
228,93,
229,93,
230,93,
231,93,
232,93,
233,97,
234,97,
235,97,
236,97,
237,99,
238,99,
239,99,
240,99,
241,99,
242,99,
243,99,
244,99,
245,99,
246,99,
247,99,
248,99,
249,99,
250,99,
251,99,
252,99,
253,99,
254,99,
255,99,
256,99,
257,99,
258,99,
259,99,
260,99,
261,99,
262,99,
263,99,
264,99,
265,99,
266,102,
267,102,
268,102,
269,102,
270,102,
271,102,
272,102,
273,102,
274,102,
275,102,
276,102,
277,102,
278,102,
279,120,
280,120,
281,120,
282,120,
283,120,
284,120,
285,120,
286,120,
287,120,
288,120,
289,120,
290,120,
291,120,
292,120,
293,120,
294,120,
295,120,
296,120,
297,120,
298,120,
299,120,
300,120,
301,120,
302,120,
303,120,
304,120,
305,120,
306,120,
307,120,
308,120,
309,120,
310,120,
311,120,
312,120,
313,120,
314,120,
315,120,
316,120,
317,120,
318,120,
319,120,
320,120,
321,120,
322,120,
323,120,
324,120,
325,120,
326,120,
327,120,
328,120,
329,120,
330,120,
331,120,
332,120,
333,120,
334,120,
335,120,
336,120,
337,120,
338,113,
339,113,
340,113,
341,113,
342,113,
343,113,
344,113,
345,113,
346,113,
347,113,
348,113,
349,113,
350,113,
351,113,
352,113,
353,113,
354,113,
355,113,
356,113,
357,113,
358,113,
359,113,
360,113,
361,113,
362,113,
363,113,
364,113,
365,113,
366,113,
367,113,
368,113,
369,113,
370,113,
371,113,
372,113,
373,113,
374,113,
375,113,
376,113,
377,113,
378,113,
379,113,
380,113,
381,113,
382,113,
383,113,
384,113,
385,113,
386,113,
387,113,
388,113,
389,113,
390,113,
391,113,
392,113,
393,113,
394,113,
395,113,
396,113,
397,113,
398,113,
399,113,
400,113,
401,113,
402,113,
403,113,
404,113,
405,113,
406,113,
407,113,
408,113,
409,113,
410,113,
411,113,
412,113,
413,113,
414,113,
415,113,
416,113,
417,113,
418,113,
419,113,
420,113,
421,113,
422,113,
423,113,
424,113,
425,113,
426,113,
427,113,
428,113,
429,113,
430,113,
431,113,
432,113,
433,113,
434,113,
435,113,
436,113,
437,113,
438,113,
439,113,
440,113,
441,113,
442,113,
443,113,
444,113,
445,113,
446,113,
447,113,
448,113,
449,113,
450,113,
451,113,
452,113,
453,113,
454,113,
455,113,
456,113,
457,113,
458,113,
459,113,
460,113,
461,113,
462,113,
463,113,
464,113,
465,113,
466,113,
467,113,
468,113,
469,113,
470,113,
471,113,
472,113,
473,113,
474,113,
475,113,
476,113,
477,113,
478,113,
479,113,
480,113,
481,113,
482,113,
483,113,
484,113,
485,113,
486,113,
487,113,
488,113,
489,113,
490,113,
491,113,
492,113,
493,113,
494,113,
495,113,
496,124,
497,124,
498,124,
499,124,
500,124,
501,124,
502,124,
503,124,
504,124,
505,124,
506,124,
507,124,
508,124,
509,124,
510,124,
511,124,
512,124,
513,124,
514,124,
515,124,
516,124,
517,124,
518,124,
519,124,
520,124,
521,124,
522,124,
523,124,
524,124,
525,124,
526,124,
527,124,
528,124,
529,124,
530,124,
531,124,
532,124,
533,124,
534,124,
535,124,
536,124,
537,124,
538,124,
539,124,
540,124,
541,124,
542,124,
543,124,
544,124,
545,124,
546,124,
547,124,
548,124,
549,124,
550,124,
551,124,
552,124,
553,124,
554,124,
555,124,
556,124,
557,124,
558,124,
559,124,
560,124,
561,124,
562,124,
563,124,
564,124,
565,124,
566,124,
567,124,
568,124,
569,124,
570,124,
571,124,
572,124,
573,124,
574,124,
575,124,
576,124,
577,124,
578,124,
579,124,
580,124,
581,124,
582,124,
583,124,
584,124,
585,124,
586,124,
587,124,
588,124,
589,124,
590,124,
591,124,
592,124,
593,124,
594,124,
595,124,
596,124,
597,124,
598,124,
599,124,
600,124,
601,124,
602,124,
603,124,
604,124,
605,124,
606,124,
607,124,
608,124,
609,124,
610,124,
611,124,
612,124,
613,124,
614,124,
615,124,
616,124,
617,124,
618,119,
619,119,
620,119,
621,119,
622,119,
623,119,
624,119,
625,119,
626,119,
627,119,
628,119,
629,119,
630,119,
631,119,
632,119,
633,119,
634,119,
635,119,
636,119,
637,119,
638,119,
639,119,
640,119,
641,119,
642,119,
643,119,
644,119,
645,119,
646,119,
647,119,
648,119,
649,119,
650,119,
651,119,
652,119,
653,119,
654,119,
655,119,
656,119,
657,119,
658,119,
659,119,
660,119,
661,119,
662,119,
663,119,
664,119,
665,119,
666,119,
667,119,
668,119,
669,119,
670,119,
671,119,
672,119,
673,119,
674,119,
675,119,
676,119,
677,119,
678,119,
679,119,
680,119,
681,119,
682,119,
683,119,
684,119,
685,119,
686,119,
687,119,
688,119,
689,119,
690,119,
691,119,
692,119,
693,119,
694,119,
695,119,
696,119,
697,119,
698,119,
699,119,
700,119,
701,119,
702,119,
703,119,
704,119,
705,119,
706,119,
707,119,
708,119,
709,119,
710,119,
711,119,
712,119,
713,119,
714,119,
715,119,
716,119,
717,119,
718,119,
719,119,
720,119,
721,119,
722,119,
723,119,
724,119,
725,119,
726,119,
727,119,
728,119,
729,119,
730,119,
731,119,
732,119,
733,119,
734,119,
735,119,
736,119,
737,119,
738,119,
739,119,
740,119,
741,119,
742,119,
743,119,
744,119,
745,119,
746,119,
747,119,
748,119,
749,119,
750,119,
751,119,
752,119,
753,119,
754,119,
755,119,
756,119,
757,119,
758,119,
759,119,
760,119,
761,119,
762,119,
763,119,
764,119,
765,119,
766,119,
767,119,
768,119,
769,119,
770,119,
771,119,
772,119,
773,119,
774,119,
775,119,
776,119,
777,119,
778,119,
779,119,
780,119,
781,119,
782,119,
783,119,
784,119,
785,119,
786,119,
787,119,
788,119,
789,119,
790,119,
791,119,
792,119,
793,124,
794,124,
795,124,
796,124,
797,124,
798,124,
799,124,
800,124,
