generation,score,runtime
0,0,13350304
1,4,
2,4,
3,7,
4,7,
5,7,
6,7,
7,7,
8,6,
9,6,
10,7,
11,7,
12,7,
13,7,
14,7,
15,7,
16,7,
17,7,
18,7,
19,7,
20,7,
21,7,
22,7,
23,7,
24,7,
25,9,
26,9,
27,12,
28,12,
29,22,
30,28,
31,28,
32,32,
33,34,
34,34,
35,58,
36,58,
37,58,
38,58,
39,58,
40,58,
41,58,
42,71,
43,71,
44,75,
45,75,
46,75,
47,75,
48,75,
49,73,
50,73,
51,73,
52,73,
53,76,
54,75,
55,72,
56,72,
57,72,
58,76,
59,76,
60,97,
61,97,
62,97,
63,97,
64,97,
65,93,
66,93,
67,92,
68,92,
69,92,
70,92,
71,92,
72,92,
73,92,
74,92,
75,92,
76,92,
77,92,
78,92,
79,92,
80,92,
81,97,
82,97,
83,97,
84,97,
85,97,
86,97,
87,97,
88,97,
89,97,
90,97,
91,97,
92,97,
93,97,
94,101,
95,100,
96,100,
97,100,
98,100,
99,100,
100,100,
101,100,
102,100,
103,100,
104,100,
105,100,
106,100,
107,100,
108,100,
109,100,
110,100,
111,101,
112,104,
113,104,
114,104,
115,104,
116,104,
117,104,
118,104,
119,104,
120,104,
121,104,
122,104,
123,104,
124,104,
125,104,
126,104,
127,109,
128,109,
129,109,
130,109,
131,109,
132,109,
133,109,
134,109,
135,109,
136,109,
137,109,
138,109,
139,109,
140,109,
141,109,
142,109,
143,109,
144,109,
145,109,
146,109,
147,109,
148,109,
149,109,
150,109,
151,109,
152,109,
153,109,
154,109,
155,109,
156,109,
157,109,
158,109,
159,109,
160,109,
161,109,
162,109,
163,109,
164,109,
165,109,
166,110,
167,110,
168,110,
169,110,
170,110,
171,110,
172,110,
173,110,
174,110,
175,110,
176,110,
177,110,
178,110,
179,110,
180,110,
181,110,
182,110,
183,110,
184,110,
185,110,
186,110,
187,110,
188,110,
189,110,
190,110,
191,110,
192,110,
193,110,
194,110,
195,110,
196,110,
197,110,
198,113,
199,113,
200,112,
