generation,score,runtime
0,0,13229819
1,3,
2,5,
3,5,
4,7,
5,9,
6,12,
7,18,
8,24,
9,24,
10,23,
11,23,
12,23,
13,32,
14,32,
15,31,
16,31,
17,31,
18,31,
19,31,
20,31,
21,31,
22,37,
23,37,
24,41,
25,46,
26,70,
27,76,
28,76,
29,76,
30,72,
31,75,
32,75,
33,75,
34,100,
35,100,
36,100,
37,100,
38,100,
39,100,
40,100,
41,112,
42,112,
43,112,
44,112,
45,112,
46,112,
47,112,
48,112,
49,112,
50,113,
51,113,
52,113,
53,113,
54,113,
55,113,
56,113,
57,113,
58,113,
59,120,
60,112,
61,129,
62,129,
63,129,
64,129,
65,129,
66,129,
67,129,
68,129,
69,129,
70,124,
71,124,
72,128,
73,128,
74,128,
75,128,
76,128,
77,128,
78,128,
79,128,
80,128,
81,128,
82,128,
83,128,
84,128,
85,128,
86,128,
87,128,
88,128,
89,128,
90,136,
91,136,
92,136,
93,136,
94,136,
95,136,
96,136,
97,136,
98,136,
99,136,
100,136,
101,136,
102,136,
103,136,
104,136,
105,136,
106,136,
107,144,
108,144,
109,144,
110,144,
111,144,
112,144,
113,144,
114,144,
115,144,
116,144,
117,144,
118,144,
119,144,
120,144,
121,144,
122,144,
123,144,
124,144,
125,144,
126,144,
127,144,
128,144,
129,144,
130,144,
131,144,
132,144,
133,144,
134,144,
135,144,
136,144,
137,144,
138,144,
139,144,
140,144,
141,144,
142,144,
143,144,
144,144,
145,144,
146,144,
147,144,
148,144,
149,144,
150,144,
151,144,
152,144,
153,144,
154,144,
155,144,
156,144,
157,144,
158,144,
159,144,
160,144,
161,144,
162,144,
163,144,
164,144,
165,144,
166,144,
167,144,
168,144,
169,144,
170,144,
171,144,
172,144,
173,144,
174,144,
175,144,
176,144,
177,144,
178,144,
179,144,
180,144,
181,144,
182,144,
183,144,
184,144,
185,144,
186,144,
187,144,
188,144,
189,146,
190,146,
191,146,
192,146,
193,146,
194,146,
195,146,
196,146,
197,146,
198,146,
199,146,
200,146,
