generation,score,runtime
0,0,12428986
1,5,
2,5,
3,7,
4,10,
5,14,
6,17,
7,24,
8,56,
9,56,
10,56,
11,56,
12,56,
13,56,
14,56,
15,56,
16,57,
17,57,
18,57,
19,65,
20,68,
21,75,
22,83,
23,77,
24,77,
25,77,
26,86,
27,86,
28,86,
29,86,
30,86,
31,86,
32,86,
33,86,
34,86,
35,86,
36,86,
37,90,
38,90,
39,90,
40,90,
41,90,
42,90,
43,90,
44,90,
45,94,
46,94,
47,96,
48,96,
49,96,
50,96,
51,96,
52,96,
53,96,
54,96,
55,96,
56,96,
57,96,
58,96,
59,98,
60,98,
61,98,
62,98,
63,98,
64,98,
65,98,
66,98,
67,98,
68,98,
69,101,
70,101,
71,101,
72,104,
73,104,
74,104,
75,104,
76,104,
77,104,
78,104,
79,104,
80,104,
81,104,
82,104,
83,104,
84,104,
85,104,
86,104,
87,104,
88,104,
89,104,
90,104,
91,104,
92,104,
93,104,
94,104,
95,104,
96,104,
97,104,
98,104,
99,104,
100,104,
101,104,
102,104,
103,104,
104,104,
105,104,
106,104,
107,104,
108,104,
109,104,
110,104,
111,104,
112,104,
113,104,
114,104,
115,104,
116,104,
117,104,
118,104,
119,104,
120,104,
121,104,
122,104,
123,104,
124,104,
125,104,
126,104,
127,104,
128,104,
129,104,
130,104,
131,104,
132,104,
133,104,
134,104,
135,104,
136,104,
137,104,
138,104,
139,104,
140,104,
141,104,
142,104,
143,104,
144,104,
145,104,
146,104,
147,104,
148,104,
149,104,
150,104,
151,104,
152,105,
153,105,
154,105,
155,105,
156,105,
157,105,
158,105,
159,105,
160,105,
161,105,
162,105,
163,105,
164,105,
165,105,
166,105,
167,105,
168,105,
169,105,
170,105,
171,105,
172,105,
173,105,
174,105,
175,105,
176,105,
177,105,
178,105,
179,105,
180,105,
181,105,
182,105,
183,105,
184,105,
185,105,
186,105,
187,105,
188,105,
189,105,
190,105,
191,105,
192,105,
193,105,
194,105,
195,105,
196,105,
197,105,
198,105,
199,105,
200,105,
