generation,score,runtime
0,0,49789391
1,4,
2,4,
3,4,
4,4,
5,4,
6,4,
7,4,
8,4,
9,5,
10,5,
11,7,
12,7,
13,6,
14,6,
15,9,
16,10,
17,14,
18,19,
19,23,
20,29,
21,48,
22,53,
23,53,
24,62,
25,65,
26,73,
27,73,
28,73,
29,73,
30,73,
31,73,
32,73,
33,73,
34,72,
35,75,
36,75,
37,81,
38,81,
39,82,
40,87,
41,87,
42,87,
43,87,
44,87,
45,87,
46,87,
47,87,
48,87,
49,87,
50,87,
51,87,
52,87,
53,87,
54,87,
55,86,
56,86,
57,86,
58,86,
59,86,
60,86,
61,86,
62,86,
63,86,
64,86,
65,86,
66,86,
67,86,
68,86,
69,86,
70,86,
71,86,
72,86,
73,86,
74,87,
75,90,
76,90,
77,90,
78,90,
79,90,
80,90,
81,90,
82,90,
83,90,
84,90,
85,90,
86,90,
87,90,
88,90,
89,90,
90,96,
91,96,
92,96,
93,96,
94,98,
95,98,
96,98,
97,98,
98,98,
99,98,
100,98,
101,98,
102,98,
103,98,
104,98,
105,98,
106,98,
107,98,
108,98,
109,98,
110,98,
111,98,
112,98,
113,98,
114,98,
115,98,
116,98,
117,94,
118,94,
119,94,
120,94,
121,94,
122,94,
123,94,
124,94,
125,94,
126,94,
127,94,
128,94,
129,94,
130,94,
131,94,
132,94,
133,94,
134,94,
135,94,
136,94,
137,94,
138,94,
139,94,
140,94,
141,94,
142,94,
143,94,
144,94,
145,94,
146,94,
147,94,
148,106,
149,106,
150,106,
151,106,
152,106,
153,106,
154,106,
155,106,
156,106,
157,106,
158,106,
159,106,
160,106,
161,106,
162,106,
163,106,
164,106,
165,106,
166,106,
167,106,
168,106,
169,106,
170,106,
171,106,
172,106,
173,106,
174,106,
175,106,
176,106,
177,106,
178,106,
179,106,
180,106,
181,106,
182,106,
183,106,
184,106,
185,106,
186,106,
187,106,
188,106,
189,106,
190,106,
191,106,
192,106,
193,106,
194,106,
195,106,
196,106,
197,106,
198,112,
199,112,
200,112,
201,112,
