generation,score,runtime
0,0,14002963
1,3,
2,3,
3,4,
4,4,
5,4,
6,4,
7,4,
8,4,
9,4,
10,4,
11,4,
12,4,
13,4,
14,4,
15,4,
16,5,
17,5,
18,5,
19,5,
20,5,
21,5,
22,5,
23,5,
24,5,
25,5,
26,5,
27,5,
28,5,
29,5,
30,5,
31,5,
32,5,
33,5,
34,5,
35,5,
36,6,
37,6,
38,6,
39,6,
40,6,
41,6,
42,7,
43,7,
44,7,
45,7,
46,7,
47,7,
48,7,
49,7,
50,7,
51,7,
52,7,
53,7,
54,7,
55,7,
56,7,
57,7,
58,7,
59,7,
60,7,
61,7,
62,7,
63,7,
64,7,
65,7,
66,7,
67,7,
68,11,
69,11,
70,11,
71,11,
72,11,
73,11,
74,11,
75,11,
76,15,
77,21,
78,24,
79,24,
80,24,
81,22,
82,22,
83,23,
84,25,
85,25,
86,25,
87,25,
88,31,
89,31,
90,31,
91,31,
92,31,
93,31,
94,31,
95,35,
96,35,
97,35,
98,35,
99,37,
100,37,
101,37,
102,37,
103,37,
104,37,
105,37,
106,37,
107,37,
108,45,
109,58,
110,58,
111,72,
112,72,
113,72,
114,69,
115,69,
116,69,
117,69,
118,82,
119,82,
120,82,
121,79,
122,79,
123,79,
124,95,
125,95,
126,95,
127,95,
128,95,
129,95,
130,95,
131,95,
132,95,
133,95,
134,95,
135,111,
136,114,
137,117,
138,117,
139,117,
140,117,
141,117,
142,117,
143,117,
144,117,
145,117,
146,117,
147,117,
148,117,
149,117,
150,117,
151,117,
152,117,
153,117,
154,117,
155,117,
156,117,
157,117,
158,117,
159,117,
160,117,
161,130,
162,130,
163,130,
164,130,
165,130,
166,130,
167,130,
168,130,
169,130,
170,130,
171,130,
172,130,
173,130,
174,130,
175,130,
176,130,
177,130,
178,130,
179,130,
180,130,
181,130,
182,130,
183,130,
184,130,
185,130,
186,130,
187,130,
188,130,
189,130,
190,130,
191,130,
192,130,
193,130,
194,130,
195,130,
196,130,
197,130,
198,130,
199,130,
200,130,
201,130,
202,130,
203,130,
204,130,
205,130,
206,130,
207,130,
208,130,
209,130,
210,130,
211,130,
212,130,
213,130,
214,130,
215,130,
216,130,
217,130,
218,130,
219,130,
220,130,
221,130,
222,130,
223,130,
224,130,
225,130,
226,130,
227,130,
228,130,
229,130,
230,130,
231,130,
232,130,
233,130,
234,130,
235,130,
236,130,
237,130,
238,130,
239,130,
240,130,
241,130,
242,130,
243,130,
244,130,
245,130,
246,130,
247,130,
248,130,
249,130,
250,130,
251,130,
252,130,
253,130,
254,130,
255,130,
256,155,
257,155,
258,155,
259,155,
260,155,
261,155,
262,155,
263,155,
264,155,
265,155,
266,155,
267,155,
268,155,
269,155,
270,155,
271,155,
272,155,
273,155,
274,155,
275,155,
276,155,
277,155,
278,155,
279,155,
280,155,
281,155,
282,155,
283,155,
284,155,
285,155,
286,155,
287,155,
288,155,
289,155,
290,155,
291,155,
292,153,
293,153,
294,153,
295,153,
296,153,
297,153,
298,153,
299,153,
300,153,
301,153,
302,153,
303,153,
304,153,
305,153,
306,153,
307,153,
308,153,
309,153,
310,153,
311,153,
312,153,
313,153,
314,153,
315,153,
316,153,
317,153,
318,153,
319,153,
320,153,
321,153,
322,153,
323,153,
324,153,
325,153,
326,153,
327,153,
328,153,
329,153,
330,153,
331,153,
332,153,
333,153,
334,153,
335,153,
336,153,
337,153,
338,153,
339,153,
340,153,
341,153,
342,153,
343,153,
344,153,
345,153,
346,153,
347,153,
348,153,
349,153,
350,153,
351,153,
352,153,
353,153,
354,153,
355,153,
356,153,
357,153,
358,153,
359,153,
360,153,
361,153,
362,153,
363,153,
364,153,
365,153,
366,153,
367,153,
368,153,
369,153,
370,153,
371,153,
372,153,
373,153,
374,153,
375,153,
376,153,
377,153,
378,153,
379,153,
380,153,
381,153,
382,153,
383,153,
384,153,
385,153,
386,153,
387,153,
388,153,
389,153,
390,153,
391,153,
392,153,
393,153,
394,153,
395,153,
396,153,
397,153,
398,153,
399,153,
400,153,
