generation,score,runtime
0,0,12791015
1,4,
2,5,
3,5,
4,5,
5,5,
6,6,
7,6,
8,6,
9,6,
10,6,
11,6,
12,11,
13,13,
14,14,
15,19,
16,18,
17,18,
18,21,
19,27,
20,30,
21,37,
22,45,
23,45,
24,52,
25,52,
26,52,
27,52,
28,52,
29,52,
30,52,
31,47,
32,64,
33,64,
34,88,
35,88,
36,84,
37,84,
38,88,
39,88,
40,92,
41,92,
42,92,
43,92,
44,92,
45,92,
46,95,
47,95,
48,103,
49,103,
50,103,
51,103,
52,103,
53,103,
54,103,
55,103,
56,103,
57,103,
58,103,
59,103,
60,103,
61,103,
62,103,
63,103,
64,103,
65,103,
66,103,
67,103,
68,103,
69,103,
70,103,
71,103,
72,103,
73,103,
74,103,
75,103,
76,103,
77,103,
78,103,
79,103,
80,103,
81,103,
82,103,
83,103,
84,103,
85,103,
86,103,
87,103,
88,103,
89,103,
90,103,
91,103,
92,103,
93,103,
94,103,
95,103,
96,103,
97,103,
98,103,
99,103,
100,103,
101,103,
102,103,
103,103,
104,103,
105,103,
106,103,
107,103,
108,103,
109,103,
110,103,
111,103,
112,103,
113,103,
114,103,
115,103,
116,103,
117,103,
118,103,
119,103,
120,103,
121,103,
122,103,
123,108,
124,108,
125,108,
126,113,
127,113,
128,113,
129,113,
130,113,
131,113,
132,113,
133,113,
134,113,
135,113,
136,113,
137,113,
138,123,
139,123,
140,123,
141,123,
142,123,
143,123,
144,123,
145,123,
146,123,
147,125,
148,125,
149,125,
150,125,
151,125,
152,125,
153,125,
154,125,
155,125,
156,125,
157,125,
158,125,
159,125,
160,125,
161,125,
162,125,
163,125,
164,125,
165,125,
166,125,
167,125,
168,125,
169,125,
170,125,
171,125,
172,125,
173,125,
174,125,
175,125,
176,125,
177,125,
178,125,
179,125,
180,125,
181,125,
182,125,
183,125,
184,125,
185,125,
186,125,
187,125,
188,125,
189,124,
190,124,
191,124,
192,124,
193,124,
194,124,
195,124,
196,124,
197,124,
198,124,
199,124,
200,124,
