generation,score,runtime
0,0,64480031
1,4,
2,4,
3,4,
4,4,
5,5,
6,4,
7,4,
8,4,
9,7,
10,7,
11,7,
12,7,
13,7,
14,7,
15,6,
16,6,
17,6,
18,6,
19,6,
20,6,
21,6,
22,6,
23,6,
24,9,
25,9,
26,8,
27,8,
28,8,
29,8,
30,20,
31,20,
32,29,
33,29,
34,29,
35,26,
36,26,
37,26,
38,26,
39,26,
40,26,
41,26,
42,38,
43,38,
44,38,
45,38,
46,38,
47,38,
48,50,
49,57,
50,65,
51,65,
52,65,
53,66,
54,66,
55,73,
56,63,
57,63,
58,75,
59,75,
60,75,
61,75,
62,77,
63,77,
64,79,
65,79,
66,79,
67,79,
68,79,
69,85,
70,85,
71,85,
72,85,
73,85,
74,85,
75,85,
76,85,
77,85,
78,85,
79,85,
80,85,
81,85,
82,104,
83,104,
84,104,
85,104,
86,104,
87,104,
88,104,
89,113,
90,113,
91,113,
92,113,
93,113,
94,113,
95,113,
96,113,
97,113,
98,113,
99,113,
100,113,
101,113,
102,113,
103,113,
104,113,
105,113,
106,113,
107,113,
108,113,
109,113,
110,113,
111,113,
112,113,
113,113,
114,113,
115,113,
116,113,
117,113,
118,113,
119,117,
120,117,
121,117,
122,117,
123,122,
124,122,
125,122,
126,122,
127,122,
128,122,
129,122,
130,122,
131,122,
132,122,
133,122,
134,122,
135,122,
136,122,
137,122,
138,122,
139,122,
140,127,
141,127,
142,127,
143,127,
144,127,
145,127,
146,127,
147,127,
148,127,
149,127,
150,127,
151,127,
152,127,
153,127,
154,127,
155,127,
156,127,
157,127,
158,127,
159,127,
160,140,
161,140,
162,140,
163,140,
164,140,
165,140,
166,140,
167,140,
168,140,
169,140,
170,140,
171,140,
172,140,
173,140,
174,140,
175,154,
176,154,
177,154,
178,154,
179,154,
180,154,
181,154,
182,146,
183,146,
184,146,
185,146,
186,148,
187,148,
188,148,
189,148,
190,148,
191,148,
192,148,
193,148,
194,148,
195,148,
196,148,
197,148,
198,148,
199,148,
200,148,
201,148,
202,148,
203,148,
204,148,
205,148,
206,148,
207,148,
208,148,
209,148,
210,148,
211,148,
212,148,
213,148,
214,148,
215,150,
216,150,
217,150,
218,150,
219,150,
220,150,
221,150,
222,150,
223,150,
224,150,
225,150,
226,150,
227,150,
228,150,
229,150,
230,150,
231,150,
232,150,
233,150,
234,150,
235,150,
236,150,
237,150,
238,150,
239,150,
240,150,
241,150,
242,150,
243,150,
244,150,
245,150,
246,150,
247,150,
248,150,
249,150,
250,150,
251,150,
252,150,
253,150,
254,150,
255,150,
256,150,
257,150,
258,150,
259,150,
260,150,
261,150,
262,150,
263,150,
264,150,
265,150,
266,150,
267,150,
268,150,
269,150,
270,150,
271,150,
272,150,
273,150,
274,150,
275,150,
276,150,
277,150,
278,150,
279,150,
280,150,
281,150,
282,150,
283,150,
284,150,
285,150,
286,150,
287,150,
288,150,
289,150,
290,150,
291,150,
292,150,
293,150,
294,150,
295,150,
296,150,
297,150,
298,150,
299,150,
300,150,
301,150,
302,150,
303,150,
304,150,
305,150,
306,150,
307,150,
308,150,
309,150,
310,150,
311,150,
312,150,
313,150,
314,150,
315,150,
316,150,
317,150,
318,150,
319,150,
320,150,
321,150,
322,150,
323,150,
324,150,
325,150,
326,150,
327,150,
328,150,
329,150,
330,150,
331,150,
332,150,
333,150,
334,150,
335,150,
336,150,
337,150,
338,150,
339,150,
340,150,
341,150,
342,150,
343,150,
344,150,
345,150,
346,150,
347,150,
348,150,
349,150,
350,150,
351,150,
352,150,
353,150,
354,150,
355,150,
356,150,
357,150,
358,150,
359,150,
360,150,
361,150,
362,150,
363,150,
364,150,
365,150,
366,150,
367,150,
368,150,
369,150,
370,150,
371,150,
372,150,
373,150,
374,150,
375,150,
376,150,
377,150,
378,150,
379,150,
380,150,
381,150,
382,150,
383,150,
384,150,
385,150,
386,150,
387,150,
388,150,
389,150,
390,150,
391,150,
392,150,
393,150,
394,150,
395,150,
396,150,
397,150,
398,150,
399,150,
400,150,
401,150,
402,150,
403,150,
404,150,
405,150,
406,150,
407,150,
408,150,
409,150,
410,150,
411,150,
412,150,
413,150,
414,150,
415,150,
416,150,
417,150,
418,150,
419,150,
420,150,
421,150,
422,150,
423,150,
424,150,
425,150,
426,150,
427,150,
428,150,
429,150,
430,150,
431,150,
432,150,
433,150,
434,150,
435,150,
436,150,
437,150,
438,150,
439,150,
440,150,
441,150,
442,150,
443,150,
444,150,
445,150,
446,150,
447,150,
448,150,
449,150,
450,150,
451,150,
452,150,
453,150,
454,150,
455,150,
456,150,
457,150,
458,150,
459,150,
460,150,
461,150,
462,150,
463,150,
464,150,
465,150,
466,150,
467,150,
468,150,
469,150,
470,150,
471,150,
472,150,
473,150,
474,150,
475,150,
476,150,
477,150,
478,150,
479,150,
480,150,
481,150,
482,150,
483,150,
484,150,
485,150,
486,150,
487,150,
488,150,
489,150,
490,150,
491,150,
492,150,
493,150,
494,150,
495,150,
496,150,
497,150,
498,150,
499,150,
500,150,
501,150,
502,150,
503,150,
504,150,
505,150,
506,150,
507,150,
508,150,
509,150,
510,150,
511,150,
512,150,
513,150,
514,150,
515,150,
516,150,
517,150,
518,150,
519,150,
520,150,
521,150,
522,150,
523,150,
524,150,
525,150,
526,150,
527,150,
528,150,
529,150,
530,150,
531,150,
532,150,
533,150,
534,150,
535,150,
536,150,
537,150,
538,150,
539,150,
540,150,
541,150,
542,150,
543,150,
544,150,
545,150,
546,150,
547,150,
548,150,
549,150,
550,150,
551,150,
552,150,
553,150,
554,150,
555,150,
556,150,
557,150,
558,150,
559,150,
560,150,
561,150,
562,150,
563,150,
564,150,
565,150,
566,150,
567,150,
568,150,
569,150,
570,150,
571,150,
572,150,
573,150,
574,150,
575,150,
576,150,
577,150,
578,150,
579,150,
580,150,
581,150,
582,150,
583,150,
584,150,
585,150,
586,150,
587,150,
588,150,
589,150,
590,150,
591,150,
592,150,
593,150,
594,150,
595,150,
596,150,
597,150,
598,150,
599,150,
600,150,
