generation,score,runtime
0,0,54854554
1,4,
2,4,
3,4,
4,4,
5,4,
6,4,
7,4,
8,5,
9,6,
10,6,
11,6,
12,7,
13,7,
14,7,
15,7,
16,7,
17,7,
18,7,
19,7,
20,7,
21,7,
22,7,
23,7,
24,7,
25,7,
26,7,
27,7,
28,7,
29,7,
30,12,
31,12,
32,18,
33,21,
34,35,
35,56,
36,56,
37,63,
38,63,
39,63,
40,70,
41,70,
42,70,
43,85,
44,85,
45,85,
46,85,
47,85,
48,85,
49,85,
50,85,
51,85,
52,85,
53,85,
54,85,
55,85,
56,87,
57,87,
58,87,
59,87,
60,88,
61,88,
62,87,
63,87,
64,99,
65,99,
66,99,
67,99,
68,99,
69,99,
70,99,
71,108,
72,102,
73,102,
74,102,
75,102,
76,102,
77,102,
78,102,
79,102,
80,102,
81,102,
82,102,
83,102,
84,102,
85,102,
86,102,
87,120,
88,120,
89,120,
90,120,
91,120,
92,147,
93,147,
94,147,
95,142,
96,142,
97,142,
98,142,
99,142,
100,147,
101,147,
102,147,
103,147,
104,147,
105,147,
106,147,
107,147,
108,147,
109,147,
110,147,
111,147,
112,147,
113,147,
114,147,
115,147,
116,147,
117,147,
118,147,
119,147,
120,147,
121,147,
122,147,
123,147,
124,147,
125,147,
126,147,
127,147,
128,147,
129,147,
130,147,
131,147,
132,147,
133,147,
134,147,
135,147,
136,147,
137,147,
138,147,
139,147,
140,147,
141,147,
142,147,
143,147,
144,147,
145,147,
146,147,
147,147,
148,147,
149,147,
150,147,
151,147,
152,147,
153,147,
154,147,
155,147,
156,147,
157,147,
158,147,
159,147,
160,147,
161,147,
162,147,
163,147,
164,147,
165,147,
166,147,
167,147,
168,147,
169,147,
170,147,
171,147,
172,147,
173,147,
174,147,
175,147,
176,147,
177,147,
178,147,
179,147,
180,147,
181,147,
182,147,
183,147,
184,147,
185,147,
186,147,
187,147,
188,147,
189,147,
190,147,
191,147,
192,147,
193,147,
194,147,
195,147,
196,147,
197,147,
198,147,
199,147,
200,147,
201,147,
202,147,
203,147,
204,147,
205,147,
206,147,
207,148,
208,148,
209,148,
210,148,
211,148,
212,148,
213,148,
214,148,
215,148,
216,148,
217,148,
218,148,
219,148,
220,148,
221,148,
222,148,
223,148,
224,148,
225,148,
226,148,
227,148,
228,148,
229,148,
230,148,
231,148,
232,148,
233,148,
234,148,
235,148,
236,148,
237,148,
238,148,
239,148,
240,149,
241,149,
242,149,
243,149,
244,149,
245,149,
246,149,
247,149,
248,149,
249,149,
250,149,
251,149,
252,149,
253,149,
254,149,
255,149,
256,149,
257,149,
258,149,
259,149,
260,149,
261,149,
262,149,
263,149,
264,149,
265,149,
266,149,
267,149,
268,149,
269,149,
270,149,
271,149,
272,149,
273,149,
274,149,
275,149,
276,149,
277,149,
278,149,
279,149,
280,149,
281,149,
282,149,
283,149,
284,149,
285,149,
286,149,
287,149,
288,149,
289,149,
290,149,
291,149,
292,149,
293,149,
294,149,
295,149,
296,149,
297,149,
298,149,
299,149,
300,149,
301,149,
302,149,
303,149,
304,149,
305,149,
306,149,
307,149,
308,149,
309,149,
310,149,
311,149,
312,149,
313,149,
314,149,
315,149,
316,149,
317,149,
318,149,
319,149,
320,149,
321,149,
322,149,
323,149,
324,149,
325,149,
326,149,
327,149,
328,149,
329,149,
330,149,
331,149,
332,149,
333,149,
334,149,
335,151,
336,151,
337,151,
338,151,
339,151,
340,151,
341,151,
342,151,
343,151,
344,151,
345,151,
346,151,
347,151,
348,151,
349,151,
350,151,
351,151,
352,151,
353,151,
354,151,
355,151,
356,151,
357,151,
358,151,
359,151,
360,151,
361,151,
362,151,
363,151,
364,151,
365,151,
366,151,
367,151,
368,151,
369,151,
370,151,
371,151,
372,151,
373,151,
374,151,
375,151,
376,151,
377,151,
378,151,
379,151,
380,151,
381,151,
382,151,
383,151,
384,151,
385,151,
386,151,
387,151,
388,151,
389,151,
390,151,
391,151,
392,151,
393,151,
394,151,
395,151,
396,151,
397,151,
398,151,
399,151,
400,151,
401,151,
402,151,
403,151,
404,151,
405,151,
406,151,
407,151,
408,151,
409,151,
410,151,
411,151,
412,151,
413,151,
414,151,
415,151,
416,151,
417,151,
418,151,
419,151,
420,151,
421,151,
422,151,
423,151,
424,151,
425,151,
426,151,
427,151,
428,151,
429,151,
430,151,
431,151,
432,151,
433,151,
434,151,
435,151,
