generation,score,runtime
0,0,14339279
1,3,
2,5,
3,5,
4,4,
5,4,
6,4,
7,4,
8,4,
9,4,
10,5,
11,6,
12,6,
13,8,
14,10,
15,10,
16,10,
17,10,
18,10,
19,10,
20,10,
21,10,
22,10,
23,10,
24,10,
25,11,
26,12,
27,16,
28,16,
29,19,
30,17,
31,19,
32,26,
33,36,
34,36,
35,36,
36,36,
37,36,
38,39,
39,39,
40,39,
41,39,
42,39,
43,39,
44,39,
45,39,
46,39,
47,38,
48,38,
49,42,
50,52,
51,52,
52,61,
53,73,
54,73,
55,73,
56,73,
57,73,
58,73,
59,73,
60,73,
61,73,
62,73,
63,73,
64,78,
65,78,
66,78,
67,78,
68,78,
69,78,
70,78,
71,76,
72,76,
73,76,
74,76,
75,76,
76,76,
77,76,
78,76,
79,76,
80,76,
81,76,
82,76,
83,76,
84,76,
85,76,
86,76,
87,76,
88,76,
89,76,
90,76,
91,76,
92,76,
93,75,
94,75,
95,89,
96,89,
97,89,
98,89,
99,89,
100,89,
101,92,
102,92,
103,92,
104,91,
105,91,
106,103,
107,103,
108,103,
109,103,
110,103,
111,103,
112,103,
113,103,
114,103,
115,103,
116,103,
117,103,
118,103,
119,103,
120,103,
121,103,
122,103,
123,103,
124,103,
125,103,
126,103,
127,103,
128,103,
129,103,
130,103,
131,103,
132,103,
133,103,
134,103,
135,103,
136,103,
137,109,
138,109,
139,109,
140,109,
141,109,
142,109,
143,109,
144,109,
145,109,
146,109,
147,109,
148,109,
149,109,
150,109,
151,109,
152,109,
153,109,
154,109,
155,109,
156,109,
157,109,
158,109,
159,109,
160,109,
161,109,
162,109,
163,109,
164,109,
165,109,
166,109,
167,109,
168,109,
169,109,
170,109,
171,109,
172,109,
173,109,
174,109,
175,109,
176,109,
177,109,
178,109,
179,109,
180,109,
181,109,
182,109,
183,109,
184,109,
185,109,
186,109,
187,109,
188,109,
189,109,
190,109,
191,109,
192,109,
193,109,
194,109,
195,109,
196,109,
197,109,
198,109,
199,109,
200,109,
201,109,
202,109,
203,109,
204,109,
205,109,
206,109,
207,109,
208,109,
209,109,
210,109,
211,109,
212,109,
213,109,
214,109,
215,109,
216,109,
217,112,
218,112,
219,107,
220,107,
221,109,
222,109,
223,109,
224,109,
225,109,
226,109,
227,109,
228,109,
229,109,
230,109,
231,109,
232,109,
233,128,
234,128,
235,128,
236,128,
237,128,
238,128,
239,128,
240,128,
241,128,
242,128,
243,128,
244,134,
245,134,
246,134,
247,134,
248,134,
249,134,
250,134,
251,134,
252,134,
253,134,
254,134,
255,134,
256,134,
257,134,
258,134,
259,134,
260,134,
261,134,
262,134,
263,134,
264,134,
265,134,
266,134,
267,134,
268,134,
269,134,
270,134,
271,134,
272,134,
273,143,
274,143,
275,143,
276,136,
277,136,
278,136,
279,136,
280,136,
281,136,
282,136,
283,136,
284,136,
285,136,
286,136,
287,136,
288,136,
289,136,
290,136,
291,136,
292,154,
293,154,
294,154,
295,154,
296,154,
297,154,
298,154,
299,154,
300,154,
301,154,
302,154,
303,154,
304,154,
305,154,
306,154,
307,154,
308,154,
309,154,
310,154,
311,154,
312,154,
313,154,
314,154,
315,154,
316,154,
317,154,
318,154,
319,154,
320,154,
321,154,
322,154,
323,154,
324,154,
325,154,
326,154,
327,154,
328,154,
329,154,
330,154,
331,154,
332,154,
333,154,
334,154,
335,154,
336,154,
337,154,
338,154,
339,154,
340,149,
341,149,
342,149,
343,149,
344,149,
345,149,
346,149,
347,149,
348,149,
349,149,
350,149,
351,149,
352,149,
353,149,
354,149,
355,149,
356,149,
357,149,
358,149,
359,149,
360,149,
361,149,
362,149,
363,149,
364,149,
365,149,
366,149,
367,149,
368,149,
369,149,
370,149,
371,149,
372,149,
373,149,
374,149,
375,149,
376,149,
377,149,
378,149,
379,149,
380,149,
381,149,
382,149,
383,149,
384,149,
385,149,
386,149,
387,149,
388,149,
389,149,
390,149,
391,149,
392,149,
393,149,
394,149,
395,149,
396,149,
397,149,
398,149,
399,149,
400,149,
