generation,score,runtime
0,0,22946018
1,3,
2,4,
3,6,
4,6,
5,11,
6,22,
7,22,
8,26,
9,29,
10,35,
11,37,
12,40,
13,40,
14,40,
15,62,
16,57,
17,57,
18,68,
19,75,
20,95,
21,95,
22,95,
23,95,
24,95,
25,95,
26,95,
27,95,
28,94,
29,94,
30,110,
31,110,
32,110,
33,111,
34,111,
35,111,
36,111,
37,123,
38,123,
39,123,
40,123,
41,123,
42,132,
43,132,
44,132,
45,132,
46,132,
47,132,
48,137,
49,137,
50,137,
51,137,
52,137,
53,137,
54,137,
55,137,
56,137,
57,137,
58,137,
59,137,
60,142,
61,149,
62,149,
63,149,
64,149,
65,149,
66,149,
67,149,
68,149,
69,149,
70,149,
71,149,
72,149,
73,149,
74,149,
75,149,
76,149,
77,149,
78,149,
79,149,
80,149,
81,149,
82,149,
83,149,
84,149,
85,149,
86,149,
87,149,
88,149,
89,149,
90,149,
91,149,
92,149,
93,149,
94,149,
95,149,
96,149,
97,149,
98,149,
99,149,
100,149,
101,149,
102,149,
103,149,
104,149,
105,149,
106,149,
107,149,
108,149,
109,149,
110,149,
111,149,
112,149,
113,149,
114,149,
115,149,
116,149,
117,149,
118,149,
119,149,
120,149,
121,149,
122,149,
123,149,
124,149,
125,149,
126,149,
127,149,
128,149,
129,149,
130,149,
131,149,
132,149,
133,149,
134,149,
135,149,
136,149,
137,149,
138,149,
139,149,
140,149,
141,149,
142,149,
143,149,
144,149,
145,149,
146,149,
147,149,
148,149,
149,149,
150,149,
151,149,
152,149,
153,149,
154,149,
155,149,
156,149,
157,149,
158,149,
159,149,
160,149,
161,149,
162,149,
163,149,
164,149,
165,149,
166,149,
167,149,
168,149,
169,149,
170,149,
171,149,
172,149,
173,149,
174,149,
175,149,
176,149,
177,149,
178,149,
179,149,
180,149,
181,149,
182,149,
183,149,
184,149,
185,149,
186,149,
187,149,
188,149,
189,149,
190,149,
191,149,
192,149,
193,149,
194,149,
195,149,
196,150,
197,150,
198,150,
199,150,
200,150,
