generation,score,runtime
0,0,1676981
1,3,
2,4,
3,4,
4,4,
5,6,
6,6,
7,6,
8,6,
9,6,
10,6,
11,6,
12,6,
13,6,
14,6,
15,6,
16,6,
17,6,
18,6,
19,9,
20,9,
21,9,
22,9,
23,9,
24,9,
25,13,
26,13,
27,18,
28,17,
29,17,
30,17,
31,17,
32,17,
33,17,
34,16,
35,16,
36,16,
37,16,
38,23,
39,23,
40,23,
41,23,
42,23,
43,23,
44,23,
45,23,
46,23,
47,23,
48,23,
49,22,
50,22,
51,22,
52,30,
53,30,
54,30,
55,30,
56,30,
57,30,
58,30,
59,30,
60,30,
61,30,
62,30,
63,30,
64,30,
65,30,
66,30,
67,30,
68,30,
69,30,
70,30,
71,30,
72,30,
73,30,
74,30,
75,30,
76,30,
77,30,
78,30,
79,30,
80,30,
81,30,
82,30,
83,30,
84,30,
85,30,
86,30,
87,30,
88,30,
89,30,
90,30,
91,30,
92,30,
93,30,
94,30,
95,30,
96,30,
97,30,
98,30,
99,30,
100,30,
101,30,
102,30,
103,30,
104,30,
105,30,
106,30,
107,30,
108,30,
109,30,
110,30,
111,30,
112,30,
113,30,
114,30,
115,30,
116,30,
117,30,
118,30,
119,40,
120,38,
121,38,
122,38,
123,38,
124,38,
125,38,
126,38,
127,38,
128,38,
129,38,
130,38,
131,38,
132,38,
133,38,
134,38,
135,38,
136,38,
137,38,
138,38,
139,38,
140,38,
141,38,
142,38,
143,38,
144,38,
145,38,
146,38,
147,38,
148,38,
149,38,
150,38,
151,38,
152,38,
153,38,
154,38,
155,38,
156,38,
157,38,
158,38,
159,38,
160,38,
161,38,
162,38,
163,38,
164,38,
165,38,
166,38,
167,38,
168,38,
169,38,
170,38,
171,38,
172,38,
173,38,
174,38,
175,38,
176,38,
177,38,
178,38,
179,38,
180,38,
181,49,
182,49,
183,49,
184,49,
185,49,
186,49,
187,49,
188,49,
189,49,
190,49,
191,49,
192,49,
193,49,
194,49,
195,49,
196,49,
197,49,
198,49,
199,49,
200,49,
