generation,score,runtime
0,0,1153305
1,3,
2,4,
3,4,
4,4,
5,4,
6,4,
7,5,
8,5,
9,5,
10,5,
11,5,
12,5,
13,6,
14,6,
15,6,
16,6,
17,6,
18,6,
19,6,
20,6,
21,6,
22,6,
23,6,
24,6,
25,6,
26,6,
27,6,
28,6,
29,6,
30,6,
31,6,
32,6,
33,6,
34,6,
35,6,
36,6,
37,6,
38,6,
39,6,
40,6,
41,6,
42,6,
43,9,
44,9,
45,9,
46,9,
47,9,
48,9,
49,9,
50,9,
51,9,
52,9,
53,9,
54,9,
55,9,
56,9,
57,9,
58,9,
59,9,
60,9,
61,9,
62,9,
63,9,
64,8,
65,8,
66,8,
67,8,
68,8,
69,8,
70,8,
71,8,
72,8,
73,8,
74,8,
75,8,
76,8,
77,12,
78,15,
79,21,
80,23,
81,28,
82,28,
83,35,
84,35,
85,35,
86,35,
87,46,
88,46,
89,46,
90,46,
91,46,
92,46,
93,46,
94,46,
95,51,
96,51,
97,51,
98,52,
99,52,
100,67,
