generation,score,runtime
0,0,22064481
1,4,
2,4,
3,7,
4,7,
5,9,
6,12,
7,14,
8,18,
9,18,
10,18,
11,21,
12,22,
13,24,
14,29,
15,29,
16,40,
17,53,
18,53,
19,50,
20,50,
21,50,
22,64,
23,54,
24,66,
25,75,
26,75,
27,74,
28,74,
29,86,
30,86,
31,86,
32,93,
33,93,
34,99,
35,99,
36,99,
37,119,
38,119,
39,119,
40,119,
41,119,
42,119,
43,119,
44,135,
45,135,
46,135,
47,135,
48,135,
49,135,
50,135,
51,135,
52,135,
53,135,
54,135,
55,135,
56,135,
57,135,
58,130,
59,130,
60,130,
61,130,
62,130,
63,130,
64,130,
65,130,
66,130,
67,149,
68,149,
69,149,
70,149,
71,149,
72,149,
73,149,
74,149,
75,149,
76,149,
77,149,
78,149,
79,149,
80,149,
81,147,
82,147,
83,148,
84,148,
85,148,
86,148,
87,148,
88,148,
89,148,
90,148,
91,148,
92,148,
93,148,
94,148,
95,148,
96,148,
97,148,
98,148,
99,148,
100,146,
101,146,
102,146,
103,146,
104,149,
105,149,
106,149,
107,149,
108,149,
109,149,
110,149,
111,149,
112,149,
113,149,
114,149,
115,149,
116,149,
117,149,
118,149,
119,149,
120,149,
121,149,
122,149,
123,149,
124,149,
125,149,
126,149,
127,149,
128,149,
129,149,
130,149,
131,149,
132,149,
133,149,
134,149,
135,149,
136,149,
137,149,
138,149,
139,149,
140,149,
141,149,
142,149,
143,149,
144,149,
145,149,
146,149,
147,149,
148,149,
149,149,
150,149,
151,149,
152,149,
153,149,
154,149,
155,149,
156,149,
157,149,
158,149,
159,149,
160,149,
161,149,
162,149,
163,149,
164,149,
165,149,
166,149,
167,149,
168,149,
169,149,
170,149,
171,149,
172,149,
173,149,
174,149,
175,150,
176,150,
177,150,
178,150,
179,150,
180,150,
181,150,
182,150,
183,150,
184,150,
185,150,
186,150,
187,150,
188,150,
189,150,
190,150,
191,150,
192,150,
193,150,
194,150,
195,150,
196,150,
197,150,
198,150,
199,150,
200,150,
