generation,score,runtime
0,0,5040119
1,3,
2,4,
3,4,
4,5,
5,5,
6,5,
7,5,
8,4,
9,4,
10,4,
11,4,
12,4,
13,4,
14,4,
15,5,
16,5,
17,7,
18,7,
19,7,
20,7,
21,7,
22,7,
23,7,
24,7,
25,7,
26,7,
27,7,
28,7,
29,7,
30,7,
31,8,
32,8,
33,8,
34,8,
35,8,
36,8,
37,8,
38,8,
39,13,
40,13,
41,18,
42,19,
43,26,
44,26,
45,26,
46,37,
47,52,
48,52,
49,52,
50,52,
51,52,
52,56,
53,56,
54,66,
55,66,
56,78,
57,78,
58,75,
59,75,
60,77,
61,77,
62,82,
63,82,
64,82,
65,91,
66,91,
67,91,
68,91,
69,91,
70,91,
71,91,
72,91,
73,91,
74,91,
75,91,
76,91,
77,91,
78,91,
79,91,
80,91,
81,91,
82,91,
83,91,
84,91,
85,91,
86,91,
87,91,
88,91,
89,91,
90,91,
91,91,
92,91,
93,91,
94,91,
95,97,
96,97,
97,97,
98,97,
99,97,
100,97,
101,97,
102,97,
103,97,
104,97,
105,97,
106,97,
107,97,
108,97,
109,97,
110,97,
111,97,
112,97,
113,97,
114,98,
115,98,
116,98,
117,98,
118,98,
119,98,
120,98,
121,98,
122,99,
123,99,
124,99,
125,99,
126,99,
127,99,
128,93,
129,93,
130,93,
131,93,
132,93,
133,93,
134,93,
135,93,
136,93,
137,93,
138,93,
139,93,
140,99,
141,99,
142,99,
143,99,
144,99,
145,99,
146,99,
147,99,
148,99,
149,112,
150,112,
151,112,
152,112,
153,112,
154,112,
155,112,
156,112,
157,112,
158,112,
159,112,
160,112,
161,112,
162,112,
163,112,
164,112,
165,112,
166,112,
167,112,
168,112,
169,112,
170,112,
171,112,
172,112,
173,112,
174,112,
175,112,
176,112,
177,112,
178,112,
179,112,
180,112,
181,112,
182,112,
183,112,
184,112,
185,112,
186,112,
187,112,
188,112,
189,112,
190,112,
191,112,
192,112,
193,112,
194,112,
195,112,
196,112,
197,112,
198,112,
199,112,
200,112,
