generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
10,21,29,5,9,5,6,16,6,9,9,14,6,6,5,6,8,15,19,7,15,11,9,38,5,4,5,4,10,5,6,6,17,6,6,7,36,10,16,20,5,24,8,28,9,5,6,7,5,16,6,33,6,6,5,5,5,7,17,7,14
11,21,29,6,9,5,6,23,6,9,9,17,6,9,5,6,9,15,16,13,15,14,11,38,5,5,5,5,14,5,6,6,17,6,6,7,34,11,15,39,5,24,9,33,9,5,6,6,5,15,6,33,6,6,5,8,5,7,18,7,20
12,23,29,6,9,5,6,22,6,9,9,17,6,9,5,6,10,15,16,13,15,14,12,38,5,11,6,5,14,5,6,6,23,7,6,7,34,12,37,39,5,25,12,40,9,5,6,6,5,15,6,33,10,6,5,8,5,7,19,7,20
13,23,29,10,9,6,6,27,6,9,9,17,8,9,5,6,17,15,17,13,15,30,12,38,5,11,6,5,19,5,6,6,32,7,6,7,43,15,37,39,8,25,15,60,10,5,9,6,5,15,6,39,11,11,5,8,5,7,18,6,20
14,23,29,10,9,6,6,27,6,9,9,18,8,9,5,8,17,15,17,13,22,30,14,48,6,13,10,5,21,6,6,6,39,7,6,9,43,19,37,39,8,33,15,60,13,5,9,6,5,16,6,39,11,11,5,8,5,7,20,6,17
15,23,29,13,10,6,6,29,8,9,9,18,13,13,5,15,18,15,17,13,22,30,15,47,6,22,10,5,21,6,8,6,55,7,6,9,43,19,37,39,8,33,15,60,13,5,9,7,5,16,6,39,18,11,6,8,5,7,22,8,21
16,22,29,22,15,7,8,29,8,9,9,18,14,16,5,19,23,15,19,13,22,30,26,52,6,22,19,5,21,6,8,6,54,7,8,9,43,19,41,39,8,33,15,60,22,5,9,8,5,17,6,39,21,11,6,8,5,7,22,7,21
17,22,56,22,15,7,8,29,8,9,9,28,17,25,5,38,44,15,19,13,22,30,28,52,6,22,19,5,20,6,8,6,75,7,8,9,43,19,41,39,8,33,16,60,22,5,9,8,6,18,6,39,30,11,6,8,5,7,22,7,21
18,42,56,22,15,7,8,29,8,11,9,26,17,25,5,46,44,15,21,13,24,44,28,52,6,30,22,5,26,6,8,7,75,7,8,9,53,19,53,39,8,33,16,60,22,5,11,12,6,18,6,39,68,11,6,8,6,7,22,10,21
19,42,56,25,15,7,7,29,8,14,10,40,17,25,5,46,41,15,21,13,24,44,28,52,6,30,22,5,28,6,8,7,75,7,8,9,53,25,66,39,8,33,16,60,27,5,19,12,6,19,6,39,68,11,6,8,10,7,22,12,23
20,42,56,32,15,7,7,29,8,14,11,40,17,25,5,46,41,15,21,13,24,54,28,52,6,45,23,5,30,6,8,7,75,7,8,9,53,25,67,39,8,44,16,60,27,6,19,12,6,26,6,39,71,11,6,8,9,7,22,13,23
21,37,56,29,15,7,8,29,8,12,11,40,17,31,5,46,41,15,21,12,20,54,40,52,6,45,23,5,34,6,8,7,75,7,8,9,58,25,67,59,8,44,16,83,26,6,25,13,6,26,6,39,71,12,6,8,10,7,22,21,32
22,49,73,45,15,7,10,29,7,12,15,40,17,50,5,46,40,15,21,12,24,63,40,52,6,45,27,6,34,6,8,7,75,7,8,11,75,31,67,59,8,44,16,83,26,6,25,13,6,26,6,39,71,15,6,8,13,9,22,21,42
23,49,73,57,15,7,10,29,8,12,15,40,22,50,5,46,41,15,21,12,24,65,60,52,6,58,35,6,47,6,8,7,75,7,8,13,75,45,68,59,8,44,16,83,26,7,27,13,6,26,6,43,71,16,6,8,23,9,22,21,42
24,44,73,57,16,7,15,29,8,14,15,40,22,50,5,46,41,27,21,12,28,69,60,52,6,58,35,6,47,6,8,7,75,7,8,19,78,47,80,70,8,44,18,83,26,7,27,13,6,26,7,51,71,16,8,8,23,9,22,21,58
25,65,73,70,16,7,21,29,16,14,16,40,22,52,5,46,40,27,23,12,41,75,60,52,7,67,35,6,47,6,8,7,75,10,8,24,78,47,80,70,8,44,18,83,26,7,31,13,6,26,7,55,71,20,8,8,33,9,22,21,58
26,65,73,70,16,7,21,29,16,14,16,40,22,52,5,46,40,27,27,12,41,75,60,52,7,67,35,6,52,9,8,7,75,10,8,24,78,49,80,70,8,42,17,83,26,7,48,17,6,28,7,55,71,21,8,12,41,9,22,19,58
27,69,73,70,16,7,21,41,19,21,16,40,27,52,5,52,44,26,27,12,46,75,60,66,7,61,35,6,55,9,8,7,75,10,8,24,78,54,86,70,8,42,22,83,26,7,45,17,6,33,7,55,71,21,8,12,51,12,22,19,58
28,87,73,70,18,7,32,41,29,21,16,40,27,62,5,52,41,26,27,12,46,75,60,66,7,70,45,6,58,9,8,7,75,10,8,24,78,50,86,80,8,42,22,83,26,7,52,21,6,33,7,55,71,25,8,12,57,16,32,19,58
29,87,73,70,18,7,32,41,28,21,16,51,27,62,5,74,41,26,27,18,46,75,60,76,7,79,45,6,58,9,8,8,75,9,8,24,78,71,92,80,8,53,22,83,26,7,65,21,6,38,7,55,71,25,8,12,57,16,40,19,58
30,87,73,70,18,7,30,45,32,21,16,51,27,68,5,74,41,33,27,17,46,75,60,76,7,79,45,6,58,9,8,8,75,13,8,24,78,63,92,80,8,53,21,83,26,7,65,21,6,38,7,59,71,25,8,12,57,17,73,19,58
31,87,73,70,18,7,35,45,31,28,21,61,28,68,5,81,47,36,27,17,55,75,60,76,7,77,45,6,61,9,8,8,75,14,8,24,78,72,92,80,8,53,23,83,26,7,65,21,6,38,7,59,71,25,8,12,56,17,73,19,58
32,87,73,70,18,7,35,45,47,33,21,61,28,67,5,81,64,36,27,17,55,75,60,76,7,77,45,6,83,9,8,8,83,14,9,24,78,72,90,80,8,51,32,83,26,7,65,21,6,38,7,59,71,25,8,15,56,20,73,19,58
33,87,73,70,18,7,41,49,47,33,21,58,28,74,5,81,64,36,27,15,55,75,65,89,7,77,45,6,83,9,8,8,83,20,9,24,78,72,90,80,8,51,32,83,28,7,65,21,6,38,7,59,71,25,8,20,56,20,73,23,58
34,85,73,70,18,7,41,57,47,33,21,58,28,74,5,81,78,36,27,19,48,98,65,89,7,77,45,6,83,9,8,8,83,20,9,24,78,72,90,80,8,63,32,83,28,7,65,21,7,41,7,59,71,25,8,20,56,23,73,27,58
35,85,75,70,18,7,53,57,47,33,21,69,29,74,5,86,78,40,27,30,58,98,74,88,7,78,45,6,83,9,8,16,83,20,9,24,78,72,90,80,8,70,32,83,39,7,65,21,7,41,7,67,71,25,8,20,56,23,73,24,58
36,85,78,70,20,7,53,57,47,33,21,69,29,75,5,80,78,40,27,30,58,96,76,88,7,78,47,6,92,9,8,28,83,20,9,24,78,72,90,80,8,75,32,91,47,7,65,21,7,41,7,67,73,25,8,28,56,23,73,30,58
37,85,78,70,19,7,53,60,47,33,21,69,29,75,5,80,78,40,27,30,58,96,76,88,7,77,47,6,92,9,8,28,83,20,9,30,85,84,90,80,8,75,32,91,47,7,65,21,8,41,7,67,73,25,8,28,72,23,73,30,58
38,85,78,70,19,7,53,55,47,33,21,69,36,75,5,75,78,40,27,30,58,105,76,88,10,88,60,6,92,9,10,28,83,20,9,30,85,84,90,80,8,75,32,91,66,7,66,21,8,41,7,67,73,25,8,28,72,23,73,39,58
39,85,78,70,17,7,53,55,47,33,22,69,38,86,5,75,78,40,27,30,58,105,85,88,10,88,60,6,92,9,10,42,83,20,11,30,85,84,90,80,8,75,32,91,66,7,75,21,8,62,7,67,73,25,8,28,82,23,73,39,58
40,85,78,70,18,7,53,55,47,33,30,79,38,86,5,75,79,38,27,37,58,105,85,88,10,88,60,6,92,9,11,42,83,20,11,30,85,84,90,80,8,75,32,91,66,7,75,21,8,62,7,67,73,35,8,28,82,29,73,39,86
41,85,77,84,18,7,66,73,47,36,30,79,38,86,5,75,79,38,27,37,54,106,84,88,10,88,60,6,92,9,11,51,83,20,11,30,85,84,90,80,8,75,32,95,66,7,75,26,8,61,7,67,73,34,8,28,84,28,73,39,87
42,85,77,96,27,7,66,73,47,36,30,79,38,86,5,75,79,38,27,37,54,106,84,88,10,83,60,6,92,9,13,63,83,20,14,30,85,84,90,80,8,75,32,95,75,7,78,26,8,61,7,73,73,43,8,30,84,28,75,39,87
43,85,77,96,27,7,66,80,47,36,30,79,38,90,5,75,79,38,27,37,71,106,84,88,10,89,67,6,92,9,19,62,83,20,16,33,93,84,90,80,8,75,35,95,75,10,78,26,8,61,7,73,73,43,8,30,84,42,75,37,87
44,85,77,96,27,7,66,82,47,40,30,79,38,90,5,75,89,40,27,37,71,106,84,88,10,89,84,6,92,9,19,62,88,20,18,33,93,84,90,80,8,75,36,95,75,18,78,32,11,60,7,75,73,43,8,30,90,42,91,38,87
45,85,77,96,27,7,75,82,47,40,30,79,38,90,5,83,89,40,27,37,71,106,84,88,10,89,84,6,88,9,19,63,88,20,25,33,93,84,90,80,8,75,51,107,75,21,78,32,11,60,7,75,73,43,8,30,90,42,91,38,87
46,85,77,96,28,7,75,82,48,40,30,92,38,90,5,83,89,40,27,37,77,106,91,88,10,89,84,6,88,9,19,63,88,20,25,33,93,84,90,80,8,72,51,107,75,23,78,32,16,70,7,75,73,43,8,30,90,42,93,48,87
47,85,77,96,28,7,75,82,48,40,30,92,38,90,5,84,88,39,27,37,77,106,91,88,10,89,84,6,93,9,19,63,88,21,24,37,93,84,90,80,8,72,51,107,75,23,78,32,20,70,7,75,73,43,8,30,90,42,93,48,95
48,85,77,96,28,7,76,82,48,40,30,92,48,90,5,84,88,39,27,37,77,106,91,88,10,89,84,6,92,9,19,63,88,21,24,60,93,84,98,88,8,77,51,107,75,36,78,38,19,75,7,75,73,43,7,30,90,43,93,48,95
49,85,77,96,23,7,76,82,48,48,30,100,46,90,5,84,86,39,34,37,77,106,91,88,10,89,84,6,92,9,24,79,88,21,30,60,93,89,97,88,8,79,51,107,75,36,78,38,19,74,7,76,73,43,9,29,90,43,93,48,95
50,85,83,96,32,7,76,82,48,46,31,100,50,90,5,84,86,39,34,37,77,106,91,88,10,89,84,6,92,9,30,87,88,22,30,60,93,89,97,98,8,82,51,107,75,36,78,35,19,77,7,83,73,43,9,42,90,43,106,48,95
